source_id,source_type,raw_text,source_url,date,company_seed
1354,USPTO,"Patent 11545929. Assignee: UNITED STATES DEPARTMENT OF ENERGY. Grant year: 2023. Application number: 17233388. Application year: 2021. Location: Washington, DC, US. CPC sections: H Y. IPC sections: H. WIPO field: Electrical machinery, apparatus, energy. WIPO sector: Electrical engineering. Team size: 2. Inventors: Donald S. Scipione; Rob Martens.",https://patents.google.com/patent/US11545929,2023,UNITED STATES DEPARTMENT OF ENERGY
1355,USPTO,"Patent 11548847. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2023. Application number: 17433134. Application year: 2020. Location: Tokyo, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 1. Inventors: Yuiga Asai.",https://patents.google.com/patent/US11548847,2023,MITSUBISHI GAS CHEMICAL CO INC
1356,USPTO,"Patent 11548865. Assignee: NOVARTIS AG. Grant year: 2023. Application number: 17065360. Application year: 2020. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 13. Inventors: Amy Calhoun; Xin Chen; Kevin Matthew Gardinier; Edward Charles Hall; Keith Jendza; Nancy Labbe-Giguere; James Neef; Daniel Steven Palacios; Ming Qian; Michael David Shultz.",https://patents.google.com/patent/US11548865,2023,Novartis
1357,USPTO,"Patent 11548871. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 17096150. Application year: 2020. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 10. Inventors: Brian P. Bestvater; Zhimin Du; Julie Farand; Gregory Notte; Barton W. Phillips; Doris T. Tang; Chandrasekar Venkataramani; Peiyuan Wang; Kin S. Yang; Anna Zagorska.",https://patents.google.com/patent/US11548871,2023,Gilead Sciences
1358,USPTO,"Patent 11548897. Assignee: NOVARTIS AG. Grant year: 2023. Application number: 17371399. Application year: 2021. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Ying-Huey Huang; Bo Liu; Liang Mao; Long Wang; Liladhar Murlidhar Waykole; Lijun Zhang.",https://patents.google.com/patent/US11548897,2023,Novartis
1359,USPTO,"Patent 11548901. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 16868119. Application year: 2020. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 13. Inventors: Elizabeth M. Bacon; Zhenhong R. Cai; Xiaowu Chen; Jeromy J. Cottell; Manoj C. Desai; Mingzhe Ji; Haolun Jin; Scott E. Lazerwith; Michael R. Mish; Philip Anthony Morganelli.",https://patents.google.com/patent/US11548901,2023,Gilead Sciences
1360,USPTO,"Patent 11548902. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 17361758. Application year: 2021. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 15. Inventors: Hang Chu; Ana Z. Gonzalez Buenrostro; Hongyan Guo; Xiaochun Han; Lan Jiang; Jiayao Li; Michael L. Mitchell; Hyung-Jung Pyun; Scott D. Schroeder; Gregg M. Schwarzwalder.",https://patents.google.com/patent/US11548902,2023,Gilead Sciences
1361,USPTO,"Patent 11548903. Assignee: AMGEN INC.. Grant year: 2023. Application number: 16466202. Application year: 2017. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 6. Inventors: Jennifer R. Allen; Matthew P. Bourbeau; Ning Chen; Qingyian Liu; Liping H. Pettus; Aaron C. Siegmund.",https://patents.google.com/patent/US11548903,2023,Amgen
1362,USPTO,"Patent 11549099. Assignee: NOVARTIS AG. Grant year: 2023. Application number: 16087047. Application year: 2017. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Laura Alexandra Johnson; Danielle Cook.",https://patents.google.com/patent/US11549099,2023,Novartis
1363,USPTO,"Patent 11554156. Assignee: CSL BEHRING AG. Grant year: 2023. Application number: 16932919. Application year: 2020. Location: Marburg, nan, DE. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Hubert Metzner; Ernst-Juergen Kanzy.",https://patents.google.com/patent/US11554156,2023,CSL Behring
1364,USPTO,"Patent 11554215. Assignee: NOVARTIS AG. Grant year: 2023. Application number: 16620334. Application year: 2018. Location: Basel, nan, CH. CPC sections: A B. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 12. Inventors: Nicholas Lee Hawson; Martin Joseph Murphy; Frederick William Hamlin; Christophe Royer; Dominic Lloyd-Lucas; Tony Bedford; Andrew Murray Gow; Dave Harris; Duncan Aleck Bishop; Matthew John Garwood.",https://patents.google.com/patent/US11554215,2023,Novartis
1365,USPTO,"Patent 11555029. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 16891880. Application year: 2020. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 19. Inventors: Evangelos Aktoudianakis; Aesop Cho; Zhimin Du; Michael Graupe; Lateshkumar Thakorlal Lad; Paulo A. Machicao Tello; Jonathan William Medley; Samuel E. Metobo; Prasenjit Kumar Mukherjee; Devan Naduthambi.",https://patents.google.com/patent/US11555029,2023,Gilead Sciences
1366,USPTO,"Patent 11555219. Assignee: 10X GENOMICS, INC.. Grant year: 2023. Application number: 17335931. Application year: 2021. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 2. Inventors: Malte KÜHNEMUND; Toon VERHEYEN.",https://patents.google.com/patent/US11555219,2023,10X Genomics
1367,USPTO,"Patent 11559538. Assignee: PFIZER INC.. Grant year: 2023. Application number: 17082102. Application year: 2020. Location: New York, NY, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 12. Inventors: Joseph Walter Strohbach; Tsutomu Akama; David Blakemore; Robert T. Jacobs; Peter Jones; David Christopher Limburg; Martins Sunday Oderinde; Matthew Alexander Perry; Jacob J. Plattner; Rubben Federico Torella.",https://patents.google.com/patent/US11559538,2023,Pfizer
1368,USPTO,"Patent 11560415. Assignee: AMGEN INC.. Grant year: 2023. Application number: 15649520. Application year: 2017. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Marc A. Gavin; Li Li.",https://patents.google.com/patent/US11560415,2023,Amgen
1369,USPTO,"Patent 11560592. Assignee: 10X GENOMICS, INC.. Grant year: 2023. Application number: 17548047. Application year: 2021. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 3. Inventors: Jennifer Chew; Zachary Bent; Alvaro J. Gonzalez Lozano.",https://patents.google.com/patent/US11560592,2023,10X Genomics
1370,USPTO,"Patent 11560593. Assignee: 10X GENOMICS, INC.. Grant year: 2023. Application number: 17707189. Application year: 2022. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 7. Inventors: James Michael Chell; Marlon Stoeckius; Jonathan Alles; Caroline Julie Gallant; Christina Galonska; Felice Alessio Bava; Layla Katiraee.",https://patents.google.com/patent/US11560593,2023,10X Genomics
1371,USPTO,"Patent 11564922. Assignee: ABBVIE INC.. Grant year: 2023. Application number: 17732070. Application year: 2022. Location: North Chicago, IL, US. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 9. Inventors: Aileen L. Pangan; Roopal B. Thakkar; Steven Jungerwirth; Ana Paula Machado De Lacerda; Anne M. Robinson; Mohamed-Eslam F. Mohamed; Ahmed A. Othman; Ben Klünder; Wen Zhou.",https://patents.google.com/patent/US11564922,2023,AbbVie
1372,USPTO,"Patent 11565006. Assignee: AMGEN INC.. Grant year: 2023. Application number: 16950312. Application year: 2020. Location: Thousand Oaks, CA, US. CPC sections: A B G. IPC sections: A B G H. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 3. Inventors: Loic Barbedette; Shaun Devitt; Wael Mismar.",https://patents.google.com/patent/US11565006,2023,Amgen
1373,USPTO,"Patent 11565263. Assignee: 10X GENOMICS, INC.. Grant year: 2023. Application number: 16840619. Application year: 2020. Location: Pleasanton, CA, US. CPC sections: B C G. IPC sections: B C G. WIPO field: Measurement. WIPO sector: Instruments. Team size: 3. Inventors: Rajiv Bharadwaj; Anthony Makarewicz; Bill Kengli Lin.",https://patents.google.com/patent/US11565263,2023,10X Genomics
1374,USPTO,"Patent 11566006. Assignee: PFIZER INC.. Grant year: 2023. Application number: 17180296. Application year: 2021. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Elaine Greer; Stephen Anderson; Mark Maloney; Shu Yu; Ekaterina Albert; Emily Rigsbee.",https://patents.google.com/patent/US11566006,2023,Pfizer
1375,USPTO,"Patent 11566022. Assignee: NOVARTIS AG. Grant year: 2023. Application number: 17124127. Application year: 2020. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 11. Inventors: Simone Bonazzi; Artiom Cernijenko; Jennifer Stroka Cobb; Natalie Dales; John Ryan Kerrigan; Philip Lam; Hasnain Ahmed Malik; Gary O'Brien; Andrew W. Patterson; Noel Marie-France Thomsen.",https://patents.google.com/patent/US11566022,2023,Novartis
1376,USPTO,"Patent 11566066. Assignee: PFIZER INC.. Grant year: 2023. Application number: 16541817. Application year: 2019. Location: New York, NY, US. CPC sections: C A Y. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 7. Inventors: Kevin Beaumont; Danna M. Breen; Matthew Allister Lambert; Jeffrey R. Chabot; Tao He; Ksenya Shchors; James R. Apgar.",https://patents.google.com/patent/US11566066,2023,Pfizer
1377,USPTO,"Patent 11571511. Assignee: AMGEN INC.. Grant year: 2023. Application number: 16488466. Application year: 2018. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 1. Inventors: Adam B. McCullough.",https://patents.google.com/patent/US11571511,2023,Amgen
1378,USPTO,"Patent 11572338. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2023. Application number: 16957210. Application year: 2018. Location: Chiyoda, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 3. Inventors: Emi Nakano; Noriyuki Shiomi; Akifumi Iida.",https://patents.google.com/patent/US11572338,2023,MITSUBISHI GAS CHEMICAL CO INC
1379,USPTO,"Patent 11572362. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 16539753. Application year: 2019. Location: Foster City, CA, US. CPC sections: C A Y. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 11. Inventors: Stephen E. Ammann; Elizabeth M. Bacon; Gediminas Brizgys; Elbert Chin; Chienhung Chou; Jeromy J. Cottell; Marilyn Ndukwe; James G. Taylor; Nathan E. Wright; Zheng-Yu Yang.",https://patents.google.com/patent/US11572362,2023,Gilead Sciences
1380,USPTO,"Patent 11572374. Assignee: AMGEN INC.. Grant year: 2023. Application number: 17266466. Application year: 2019. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 11. Inventors: John R. BUTLER; Daniel Erlanson; Russell Graceffa; Jeffrey Iwig; Joon Won Jeong; Ryan White; Yongwei Wu; Shuyan Yi; Xiao Mei Zheng; Jesse M. McFarland.",https://patents.google.com/patent/US11572374,2023,Amgen
1381,USPTO,"Patent 11572430. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2023. Application number: 17020532. Application year: 2020. Location: Tokyo, nan, JP. CPC sections: C G. IPC sections: C G. WIPO field: Optics. WIPO sector: Instruments. Team size: 5. Inventors: Takumi Toida; Youko Shimizu; Takashi MAKINOSHIMA; Takashi Sato; Masatoshi Echigo.",https://patents.google.com/patent/US11572430,2023,MITSUBISHI GAS CHEMICAL CO INC
1382,USPTO,"Patent 11572436. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2023. Application number: 17042099. Application year: 2019. Location: Tokyo, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 1. Inventors: Takuma HANAOKA.",https://patents.google.com/patent/US11572436,2023,MITSUBISHI GAS CHEMICAL CO INC
1383,USPTO,"Patent 11574706. Assignee: 10X GENOMICS, INC.. Grant year: 2023. Application number: 16454485. Application year: 2019. Location: Pleasanton, CA, US. CPC sections: G C. IPC sections: C G. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 5. Inventors: Jeffrey Mellen; Kevin J. Wu; Vijay Kumar Sreenivasa Gopalan; Nicolaus Lance Hepler; Jasper Staab.",https://patents.google.com/patent/US11574706,2023,10X Genomics
1384,USPTO,"Patent 11576856. Assignee: AMGEN INC.. Grant year: 2023. Application number: 17050019. Application year: 2019. Location: Thousand Oaks, CA, US. CPC sections: A G. IPC sections: A G. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 4. Inventors: Andrew Phillip Spasoff; Susanne Therese Atkinson; Adrian Bennis; Erwin Freund.",https://patents.google.com/patent/US11576856,2023,Amgen
1385,USPTO,"Patent 11576910. Assignee: AMGEN INC.. Grant year: 2023. Application number: 16625958. Application year: 2018. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Narimon Honarpour; Fady Malik.",https://patents.google.com/patent/US11576910,2023,Amgen
1386,USPTO,"Patent 11578053. Assignee: NOVARTIS AG. Grant year: 2023. Application number: 17546284. Application year: 2021. Location: Basel, nan, CH. CPC sections: C. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 15. Inventors: Peng-Fei Fu; Yu Gai; Feng Gao; Weiyong Kong; Yadong Lu; Zhongcheng Min; Shaofeng Rong; Chutian Shu; Can Wang; Ruidong WANG.",https://patents.google.com/patent/US11578053,2023,Novartis
1387,USPTO,"Patent 11578069. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 16991708. Application year: 2020. Location: Foster City, CA, US. CPC sections: C A. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 13. Inventors: Peter A. Blomgren; Taryn Campbell; Jayaraman Chandrasekhar; Christopher T. Clark; Kevin S. Currie; Jeffrey E. Kropf; Yasamin Moazami; Nicole Nava; Leena Patel; Jason K. Perry.",https://patents.google.com/patent/US11578069,2023,Gilead Sciences
1388,USPTO,"Patent 11578117. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 17096803. Application year: 2020. Location: Foster City, CA, US. CPC sections: C G. IPC sections: A C G. WIPO field: Measurement. WIPO sector: Instruments. Team size: 2. Inventors: Simon Fletcher; Christian Voitenleitner.",https://patents.google.com/patent/US11578117,2023,Gilead Sciences
1389,USPTO,"Patent 11578123. Assignee: NOVARTIS AG. Grant year: 2023. Application number: 16128691. Application year: 2018. Location: Basel, nan, CH. CPC sections: C A. IPC sections: C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Leonardo Borras; Tea Gunde; David Urech.",https://patents.google.com/patent/US11578123,2023,Novartis
1390,USPTO,"Patent 11578130. Assignee: NOVARTIS AG. Grant year: 2023. Application number: 16210480. Application year: 2018. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 15. Inventors: Jennifer Brogdon; Boris Engels; David Glass; Brian Granda; John Hastewell; Andreas Loew; Joan Mannick; Michael C. Milone; Leon Murphy; William R. Sellers.",https://patents.google.com/patent/US11578130,2023,Novartis
1391,USPTO,"Patent 11578331. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 16793334. Application year: 2020. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 4. Inventors: Matthias Schroff; Manuel Schmidt; Kerstin Kapp; Alfredo Zurlo.",https://patents.google.com/patent/US11578331,2023,Gilead Sciences
1392,USPTO,"Patent 11578428. Assignee: PFIZER INC.. Grant year: 2023. Application number: 16836986. Application year: 2020. Location: New York, NY, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 3. Inventors: William James Jonathan Finlay; Lioudmila Tchistiakova; Eric M. Bennett.",https://patents.google.com/patent/US11578428,2023,Pfizer
1393,USPTO,"Patent 11583531. Assignee: GILEAD SCIENCES, INC.. Grant year: 2023. Application number: 16849349. Application year: 2020. Location: Foster City, CA, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Sylvie M. Asselin; Pavel R. Badalov; Henry Morrison; Christopher S. Regens; Tiago Vieira.",https://patents.google.com/patent/US11583531,2023,Gilead Sciences
