source_id,source_type,source_url,date,candidate_relation,evidence_text,trigger_phrase,extraction_method,num_entities_in_sentence,entity_a,entity_b
629,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38889247/,Nov-24,CO_OCCURS_WITH,"mRNA-1345 enhanced RSV-A and RSV-B nAbs and preF bAbs in adults (≥60 years) across various subgroups, including those at risk for severe disease, consistent with its demonstrated efficacy in the prevention of RSV disease.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,bAbs,nAbs
629,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38889247/,Nov-24,CO_OCCURS_WITH,"mRNA-1345 induced preF bAbs at day 29, with a pattern similar to nAbs.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,bAbs,nAbs
637,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000033/mrna-20251231.htm,Feb-26,CO_OCCURS_WITH,"We compete with larger, well-established and experienced pharmaceutical companies for sales of our products, including against Pfizer and Sanofi for sales of our COVID vaccines and Pfizer and GSK for our RSV vaccine.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,GSK,PFIZER INC
637,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000033/mrna-20251231.htm,Feb-26,CO_OCCURS_WITH,"We compete with larger, well-established and experienced pharmaceutical companies for sales of our products, including against Pfizer and Sanofi for sales of our COVID vaccines and Pfizer and GSK for our RSV vaccine.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,PFIZER INC,RSV
637,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000033/mrna-20251231.htm,Feb-26,CO_OCCURS_WITH,"We compete with larger, well-established and experienced pharmaceutical companies for sales of our products, including against Pfizer and Sanofi for sales of our COVID vaccines and Pfizer and GSK for our RSV vaccine.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,GSK,RSV
639,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000007/mrna-20260112.htm,Jan-26,CO_OCCURS_WITH,(the “Company”) issued a press release (the “Press Release”) in connection with the Company’s presentation on the same date at the 44th Annual J.P.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,J.P. Morgan Healthcare Conference,the “Press Release
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"If the Federal Circuit instead determines that § 1498 bars Arbutus/Genevant’s infringement claims as to some, but not all, of the doses subject to Moderna’s appeal, the Settlement Agreement provides that Moderna will pay Arbutus/Genevant a prorated amount of $1.3 billion, calculated based on the number of doses for which § 1498 bars Arbutus/Genevant’s infringement claims as clearly articulated by the Federal Circuit, or if not clearly articulated by the Federal Circuit, as mutually agreed by the parties or determined in an accelerated binding arbitration process.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant’s,the Federal Circuit
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"If the Federal Circuit instead determines that § 1498 bars Arbutus/Genevant’s infringement claims as to some, but not all, of the doses subject to Moderna’s appeal, the Settlement Agreement provides that Moderna will pay Arbutus/Genevant a prorated amount of $1.3 billion, calculated based on the number of doses for which § 1498 bars Arbutus/Genevant’s infringement claims as clearly articulated by the Federal Circuit, or if not clearly articulated by the Federal Circuit, as mutually agreed by the parties or determined in an accelerated binding arbitration process.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Moderna,the Federal Circuit
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"If the Federal Circuit instead determines that § 1498 bars Arbutus/Genevant’s infringement claims as to some, but not all, of the doses subject to Moderna’s appeal, the Settlement Agreement provides that Moderna will pay Arbutus/Genevant a prorated amount of $1.3 billion, calculated based on the number of doses for which § 1498 bars Arbutus/Genevant’s infringement claims as clearly articulated by the Federal Circuit, or if not clearly articulated by the Federal Circuit, as mutually agreed by the parties or determined in an accelerated binding arbitration process.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant,the Federal Circuit
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"If the Federal Circuit instead determines that § 1498 bars Arbutus/Genevant’s infringement claims as to some, but not all, of the doses subject to Moderna’s appeal, the Settlement Agreement provides that Moderna will pay Arbutus/Genevant a prorated amount of $1.3 billion, calculated based on the number of doses for which § 1498 bars Arbutus/Genevant’s infringement claims as clearly articulated by the Federal Circuit, or if not clearly articulated by the Federal Circuit, as mutually agreed by the parties or determined in an accelerated binding arbitration process.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant’s,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"If the Federal Circuit instead determines that § 1498 bars Arbutus/Genevant’s infringement claims as to some, but not all, of the doses subject to Moderna’s appeal, the Settlement Agreement provides that Moderna will pay Arbutus/Genevant a prorated amount of $1.3 billion, calculated based on the number of doses for which § 1498 bars Arbutus/Genevant’s infringement claims as clearly articulated by the Federal Circuit, or if not clearly articulated by the Federal Circuit, as mutually agreed by the parties or determined in an accelerated binding arbitration process.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant,Arbutus/Genevant’s
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"If the Federal Circuit instead determines that § 1498 bars Arbutus/Genevant’s infringement claims as to some, but not all, of the doses subject to Moderna’s appeal, the Settlement Agreement provides that Moderna will pay Arbutus/Genevant a prorated amount of $1.3 billion, calculated based on the number of doses for which § 1498 bars Arbutus/Genevant’s infringement claims as clearly articulated by the Federal Circuit, or if not clearly articulated by the Federal Circuit, as mutually agreed by the parties or determined in an accelerated binding arbitration process.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Pursuant to the Settlement agreement, (i) if the Federal Circuit (whether by the initial panel, upon panel rehearing or en banc ) affirms, or if there is a final non-appealable judgment that affirms, the rejection of Moderna’s affirmative defense pursuant to § 1498 by the District Court in its entirety or otherwise holds that § 1498 does not bar Arbutus/Genevant’s claim against Moderna as to either or both of direct infringement and indirect infringement with respect to all of the doses subject to Moderna’s appeal, or (ii) upon a failure to timely file, or voluntary dismissal of, Moderna’s appeal, then Moderna will make an additional $1.3 billion contingent lump sum payment to Arbutus/Genevant within 90 days of that decision.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Moderna,the Federal Circuit
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Pursuant to the Settlement agreement, (i) if the Federal Circuit (whether by the initial panel, upon panel rehearing or en banc ) affirms, or if there is a final non-appealable judgment that affirms, the rejection of Moderna’s affirmative defense pursuant to § 1498 by the District Court in its entirety or otherwise holds that § 1498 does not bar Arbutus/Genevant’s claim against Moderna as to either or both of direct infringement and indirect infringement with respect to all of the doses subject to Moderna’s appeal, or (ii) upon a failure to timely file, or voluntary dismissal of, Moderna’s appeal, then Moderna will make an additional $1.3 billion contingent lump sum payment to Arbutus/Genevant within 90 days of that decision.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant’s,the Federal Circuit
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Pursuant to the Settlement agreement, (i) if the Federal Circuit (whether by the initial panel, upon panel rehearing or en banc ) affirms, or if there is a final non-appealable judgment that affirms, the rejection of Moderna’s affirmative defense pursuant to § 1498 by the District Court in its entirety or otherwise holds that § 1498 does not bar Arbutus/Genevant’s claim against Moderna as to either or both of direct infringement and indirect infringement with respect to all of the doses subject to Moderna’s appeal, or (ii) upon a failure to timely file, or voluntary dismissal of, Moderna’s appeal, then Moderna will make an additional $1.3 billion contingent lump sum payment to Arbutus/Genevant within 90 days of that decision.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant,the Federal Circuit
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Pursuant to the Settlement agreement, (i) if the Federal Circuit (whether by the initial panel, upon panel rehearing or en banc ) affirms, or if there is a final non-appealable judgment that affirms, the rejection of Moderna’s affirmative defense pursuant to § 1498 by the District Court in its entirety or otherwise holds that § 1498 does not bar Arbutus/Genevant’s claim against Moderna as to either or both of direct infringement and indirect infringement with respect to all of the doses subject to Moderna’s appeal, or (ii) upon a failure to timely file, or voluntary dismissal of, Moderna’s appeal, then Moderna will make an additional $1.3 billion contingent lump sum payment to Arbutus/Genevant within 90 days of that decision.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant’s,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Pursuant to the Settlement agreement, (i) if the Federal Circuit (whether by the initial panel, upon panel rehearing or en banc ) affirms, or if there is a final non-appealable judgment that affirms, the rejection of Moderna’s affirmative defense pursuant to § 1498 by the District Court in its entirety or otherwise holds that § 1498 does not bar Arbutus/Genevant’s claim against Moderna as to either or both of direct infringement and indirect infringement with respect to all of the doses subject to Moderna’s appeal, or (ii) upon a failure to timely file, or voluntary dismissal of, Moderna’s appeal, then Moderna will make an additional $1.3 billion contingent lump sum payment to Arbutus/Genevant within 90 days of that decision.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Pursuant to the Settlement agreement, (i) if the Federal Circuit (whether by the initial panel, upon panel rehearing or en banc ) affirms, or if there is a final non-appealable judgment that affirms, the rejection of Moderna’s affirmative defense pursuant to § 1498 by the District Court in its entirety or otherwise holds that § 1498 does not bar Arbutus/Genevant’s claim against Moderna as to either or both of direct infringement and indirect infringement with respect to all of the doses subject to Moderna’s appeal, or (ii) upon a failure to timely file, or voluntary dismissal of, Moderna’s appeal, then Moderna will make an additional $1.3 billion contingent lump sum payment to Arbutus/Genevant within 90 days of that decision.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Arbutus/Genevant,Arbutus/Genevant’s
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,The Settlement Agreement also contains customary mutual releases in favor of each of Moderna and Arbutus/Genevant in respect of the Litigation.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Arbutus/Genevant,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,The Settlement Agreement requires each of Moderna and Arbutus/Genevant to file stipulated judgments and stipulations of dismissal for the respective courts or tribunals to enter judgment or dismiss with prejudice or withdraw (as the case may be) all claims in the Litigation.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Arbutus/Genevant,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,The Settlement Agreement requires each of Moderna and Arbutus/Genevant to file stipulated judgments and stipulations of dismissal for the respective courts or tribunals to enter judgment or dismiss with prejudice or withdraw (as the case may be) all claims in the Litigation.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Litigation,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,The Settlement Agreement requires each of Moderna and Arbutus/Genevant to file stipulated judgments and stipulations of dismissal for the respective courts or tribunals to enter judgment or dismiss with prejudice or withdraw (as the case may be) all claims in the Litigation.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Arbutus/Genevant,Litigation
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"The Settlement Agreement resolves all worldwide Arbutus/Genevant litigation related to Spikevax ® and mRESVIA ® and provides certainty going forward for Moderna’s full infectious disease portfolio, including mNEXSPIKE ® , mCOMBRIAX ® and its future vaccine pipeline, with no future royalties owed.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Arbutus/Genevant,Spikevax ®
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"The Settlement Agreement resolves all worldwide Arbutus/Genevant litigation related to Spikevax ® and mRESVIA ® and provides certainty going forward for Moderna’s full infectious disease portfolio, including mNEXSPIKE ® , mCOMBRIAX ® and its future vaccine pipeline, with no future royalties owed.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Arbutus/Genevant,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"The Settlement Agreement resolves all worldwide Arbutus/Genevant litigation related to Spikevax ® and mRESVIA ® and provides certainty going forward for Moderna’s full infectious disease portfolio, including mNEXSPIKE ® , mCOMBRIAX ® and its future vaccine pipeline, with no future royalties owed.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Moderna,Spikevax ®
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"The foregoing description of the Settlement Agreement does not purport to be complete and is qualified in its entirety by reference to the full text of such agreement, a copy of which will be filed as an exhibit to the Company’s Quarterly Report on Form 10-Q for the quarterly period ending on March 31, 2026.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,the Company’s Quarterly Report on,the Settlement Agreement
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Under the agreement, Moderna may appeal to the Court of Appeals for the Federal Circuit (the “Federal Circuit”) with respect to whether 28 U.S.C.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Corporate Affairs,Moderna
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Under the agreement, Moderna may appeal to the Court of Appeals for the Federal Circuit (the “Federal Circuit”) with respect to whether 28 U.S.C.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Moderna,the Federal Circuit
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Under the agreement, Moderna may appeal to the Court of Appeals for the Federal Circuit (the “Federal Circuit”) with respect to whether 28 U.S.C.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Corporate Affairs,the Federal Circuit
640,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,CO_OCCURS_WITH,"Under the terms of the Settlement Agreement, Moderna will make a $950 million noncontingent lump sum payment to Arbutus/Genevant on or before July 8, 2026.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Arbutus/Genevant,Moderna
641,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000162828025052055/mrna-20251112.htm,Nov-25,CO_OCCURS_WITH,"The Company’s stockholders approved a proposal to adjourn the Special Meeting to a later date or dates, if necessary or appropriate, to permit further solicitation and vote of proxies in the event that there were insufficient votes for, or otherwise in connection with, the approval of the Option Exchange Proposal, with the votes cast as follows: Votes For Votes Against Abstain 223,991,059 13,198,386 277,281 There were no broker non-votes with respect to any of the proposals.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Votes For Votes Against Abstain,the Option Exchange Proposal
641,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000162828025052055/mrna-20251112.htm,Nov-25,CO_OCCURS_WITH,"The result of the stockholders’ vote with respect to the approval of the Option Exchange Proposal was as follows: Votes For Votes Against Abstain 231,049,158 6,167,159 250,409 Proposal 2.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Votes For Votes Against Abstain,the Option Exchange Proposal
